PrimaryID,CEI,OT,HRES,NED,NECM,NEI,MCNCP2,NEW,TCED,MCED,MCIND,TNCID,NCIO,CEO,NCP,MINCP,MCMNCP,MCNCP1,LPP,CNWP,CNCM,CND,CNFP,CNSP
4102640,0,0,0,0,0,0,0,0,0,0,0,0,10,3733,0,0,0,0,892,0,3,1,0,0
73070,0,0,0,1,1,0,0,1,2,1,0,0,0,2,0,0,0,0,202,1,1,1,0,0
6901279,0,0,0,1,2,0,0,0,23,22,0,0,0,23,0,0,0,0,0,0,9,1,0,0
1060111,0,0,0,2,2,0,0,0,360,358,2,2,2,359,0,0,0,0,202,1,3,3,0,7
2568639,0,0,0,1,1,0,1,0,16,15,2,2,2,16,1,0,1,2,9797,1,1,1,0,2
73060,0,0,0,2,2,0,0,1,110,106,0,0,0,107,0,0,0,0,0,2,3,3,0,0
762714,0,0,0,1,1,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0
762713,0,0,0,1,2,1,1,6,5,4,0,0,0,5,1,0,1,3,6715,11,9,5,1,12
1898797,0,0,0,1,1,0,0,1,268,267,1,1,1,268,0,0,0,0,1329,2,1,1,0,3
2876831,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
9637945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3486,0,31,19,0,0
13868470,0,0,0,1,1,0,0,0,5,4,0,0,0,5,0,0,0,0,5915,0,2,2,0,0
10889865,0,1,0,1,3,0,0,0,47,46,0,0,0,0,0,0,0,0,6715,0,138,1,0,0
348489,0,0,0,2,2,0,0,1,103,61,0,0,0,0,0,0,0,0,5361,1,2,2,1,1
2568600,0,0,0,1,1,0,0,0,298,297,1,1,1,298,0,0,0,0,1586,4,1,1,0,9
2568602,0,0,0,1,1,0,0,0,8,7,0,0,0,8,0,0,0,0,3053,0,1,1,0,1
73033,0,0,0,1,1,0,4,1,43,42,0,0,0,43,23,0,4,213,1017,1,1,1,0,0
73030,0,0,0,1,1,0,0,1,107,106,0,0,0,107,0,0,0,0,0,1,3,3,2,0
2876856,0,1,0,1,1,0,0,0,953,952,0,0,0,0,0,0,0,0,0,0,3,3,0,0
489296,0,0,0,1,1,0,0,4,44,43,16,16,16,44,0,0,0,0,9797,16,2,1,0,19
12308183,0,1,0,2,2,0,0,0,167,150,0,0,0,0,0,0,0,0,3486,0,8,8,0,0
348506,0,1,0,1,1,0,0,2,63,62,14,14,0,0,0,0,0,0,5361,2,1,1,0,2
8139336,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,9797,0,1,1,0,1
73019,0,0,0,2,2,0,0,1,41,35,0,0,0,5,0,0,0,0,5361,1,3,3,0,1
903440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,6,1,1,0,8
1060177,0,0,0,1,1,0,0,1,34,33,14,14,5,42,0,0,0,0,5915,7,3,3,0,10
2568702,0,0,0,1,1,0,0,0,631,630,5,5,5,631,0,0,0,0,7148,1,1,1,0,1
2737113,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6715,1,2,2,1,2
73006,0,0,0,1,1,0,1,2,289,288,11,11,11,289,1,0,1,6,9797,2,1,1,0,2
2876895,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
1060162,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6715,1,1,1,1,2
211753,0,1,0,1,1,0,0,1,258,257,4,4,0,0,0,0,0,0,0,47,6,2,0,67
211754,0,0,0,1,1,0,0,2,31,30,1,1,1,31,0,0,0,0,9797,13,2,2,0,15
211755,0,0,0,2,2,0,0,0,11,9,0,0,0,1,0,0,0,0,5361,0,6,6,0,2
6798408,0,0,0,0,0,0,0,0,0,0,0,0,1,1279,0,0,0,0,1122,0,3,2,0,1
623914,0,0,0,1,1,0,0,0,308,307,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2876897,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0
211728,0,0,0,2,3,12,0,0,15,11,0,0,0,4,0,0,0,0,5915,0,2,2,0,1
2876910,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
2876919,0,1,0,1,1,0,0,0,953,952,0,0,0,0,0,0,0,0,0,0,3,3,0,0
762678,0,0,0,0,0,0,0,0,0,0,0,0,0,393,0,0,0,0,0,0,2,2,0,0
211717,0,1,0,3,4,7,0,0,15,10,0,0,0,1,0,0,0,0,5361,0,3,3,0,0
2876926,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
3296683,0,0,0,0,0,0,0,0,0,0,0,0,2,180,0,0,0,0,7148,2,1,1,0,3
2876924,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,0
489235,0,0,0,0,0,0,0,1,0,0,0,0,0,138,0,0,0,0,0,1,1,1,0,1
72930,0,1,0,1,1,0,0,14,48,47,0,0,0,0,0,0,0,0,5361,21,2,2,0,16
348407,0,1,0,2,2,0,0,0,1568,1260,82,84,0,0,0,0,0,0,5361,4,6,6,0,7
18392233,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,5361,16,7,5,0,20
2876426,0,0,0,1,1,0,0,1,706,705,0,0,0,706,0,0,0,0,1122,2,3,1,0,2
12551032,0,0,0,1,1,0,0,5,17,16,0,0,0,17,0,0,0,0,1291,11,5,5,0,13
623823,0,0,0,4,4,0,0,6,267,149,0,0,0,17,0,0,0,0,281,20,10,10,0,8
348387,0,0,0,2,3,1,0,0,5,3,0,0,0,4,0,0,0,0,9797,4,11,11,1,2
1059998,0,0,0,1,1,0,0,0,45,44,0,0,0,45,0,0,0,0,6715,1,1,1,0,6
211701,0,0,0,2,3,3,0,41,643,610,9,9,0,32,0,0,0,0,7148,47,3,3,1,47
1060007,0,0,0,0,0,0,0,1,0,0,0,0,5,96,0,0,0,0,5915,79,34,15,0,93
2876478,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0
489180,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,5361,29,9,7,0,36
211654,0,0,0,1,2,4,0,0,8,7,2,2,2,8,0,0,0,0,9797,0,1,1,0,1
348366,0,0,0,1,1,0,0,0,1,0,0,0,0,89,0,0,0,0,479,1,4,4,0,4
1060023,0,0,0,2,2,0,0,0,7,4,0,0,0,5,0,0,0,0,243,1,2,2,0,6
762606,0,0,0,0,0,0,0,0,0,0,0,0,8,201,0,0,0,0,1925,0,1,1,0,0
2568199,0,0,0,1,1,0,0,0,75,74,0,0,5,382,0,0,0,0,1122,124,12,6,0,180
1060021,0,0,0,1,1,0,0,0,2,1,0,0,0,2,0,0,0,0,6715,1,1,1,0,11
211679,0,0,0,4,5,4,0,5,116,75,0,0,0,20,0,0,0,0,5915,44,12,10,0,88
1060031,0,0,0,4,5,3,0,0,34,25,0,0,0,2,0,0,0,0,5915,0,4,4,1,5
2736682,0,0,0,0,0,0,0,0,0,0,0,0,4,107,0,0,0,0,7148,0,5,5,0,1
2876506,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0
2876503,0,1,0,1,1,0,0,0,953,952,0,0,0,0,0,0,0,0,0,0,3,3,1,0
1619198,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,1,1,0,0
1182402,0,0,0,1,1,0,0,0,50,49,0,0,0,50,0,0,0,0,9797,2,1,1,0,6
72879,0,0,0,2,2,0,0,1,1400,1384,0,0,0,1385,0,0,0,0,7148,2,8,8,0,2
2876496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
2568293,0,0,0,1,1,0,0,0,5,4,0,0,0,5,0,0,0,0,1586,0,1,1,0,0
2876490,0,1,0,1,1,0,0,0,953,952,0,0,0,0,0,0,0,0,0,0,6,5,0,0
623751,0,0,0,3,3,0,0,3,38,24,5,5,5,24,0,0,0,0,5361,20,4,4,14,26
2876486,0,1,0,1,1,0,0,0,953,952,0,0,0,0,0,0,0,0,0,0,6,4,0,0
2876480,0,1,0,1,1,0,0,0,953,952,0,0,0,0,0,0,0,0,0,0,4,3,0,0
1060070,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1925,0,3,3,0,1
489117,0,0,0,1,1,0,0,1,547,546,0,0,0,0,0,0,0,0,5361,1,1,1,0,1
72844,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6715,2,3,3,1,3
348296,0,0,0,1,1,0,0,1,123,122,0,0,0,123,0,0,0,0,7148,1,1,1,1,0
2568257,0,0,0,1,1,0,0,0,1852,1851,3,3,3,1852,0,0,0,0,1122,0,1,1,0,1
489097,0,0,0,0,0,0,0,1,0,0,0,0,2,49,0,0,0,0,5915,2,3,3,0,2
46181061,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,1
2568376,0,0,0,1,1,0,0,0,23,22,10,10,0,7,0,0,0,0,0,0,1,1,0,0
2876562,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0
1182209,0,0,0,1,1,0,0,0,18,17,0,0,0,18,0,0,0,0,5915,8,3,2,0,18
211558,0,0,0,3,4,4,0,4,24,13,0,0,0,9,0,0,0,0,7148,4,4,4,0,5
2568380,0,0,0,1,1,0,0,0,81,80,0,0,0,81,0,0,0,0,0,0,1,1,0,0
2876568,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0
2736782,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6715,0,1,1,0,1
1059867,0,0,0,1,1,0,0,0,6,5,0,0,0,6,0,0,0,0,362,0,1,1,0,2
211574,0,0,0,2,3,1,0,8,1103,1075,7,7,0,27,0,0,0,0,5915,38,4,3,0,54
2876553,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
2568354,0,0,0,1,1,0,0,0,6,5,0,0,0,9,0,0,0,0,0,0,1,1,0,0
762446,0,0,0,1,1,0,0,1,11,10,0,0,0,11,0,0,0,0,9797,1,1,1,0,1
2876597,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0
211526,0,0,0,2,2,0,0,3,9,4,1,1,1,5,0,0,0,0,0,6,2,2,0,0
1898503,0,1,0,1,1,0,0,0,156,155,5,5,0,0,0,0,0,0,7148,4,2,2,0,3
2876599,0,1,0,1,1,0,0,0,953,952,0,0,0,0,0,0,0,0,0,0,2,2,0,0
489041,0,0,0,1,1,0,0,1,38,37,0,0,0,38,0,0,0,0,0,2,1,1,1,1
2876602,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
623732,0,0,0,0,0,0,0,1,0,0,0,0,0,174,0,0,0,0,9797,1,1,1,0,1
2430616,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,5915,1,1,1,0,0
72797,0,0,0,3,4,3,120,9,65,62,1,1,0,63,25,608,121,9438,5361,86,11,11,0,82
2876578,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
489036,0,0,0,1,1,0,0,1,153,152,0,0,0,153,0,0,0,0,9797,1,1,1,0,1
2876581,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
72792,0,0,0,1,1,0,0,2,28,27,0,0,0,28,0,0,0,0,0,6,3,3,0,0
2876583,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0
2568321,0,0,0,1,1,0,0,0,124,123,0,0,0,124,0,0,0,0,269,5,9,4,0,6
2876589,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0
762479,0,1,0,1,1,0,0,1,50,49,0,0,0,0,0,0,0,0,7148,19,3,3,0,19
2876590,0,1,0,1,1,0,0,0,953,952,0,0,0,0,0,0,0,0,0,0,6,6,0,0
3173002,0,1,0,1,1,0,0,0,15,14,0,0,0,0,0,0,0,0,5915,1,3,3,0,1
12758176,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3053,0,43,37,0,0
2876610,0,1,0,1,1,0,0,0,10768,10767,0,0,0,0,0,0,0,0,0,0,3,3,1,0
348196,0,0,0,1,1,0,0,1,55,54,0,0,0,55,0,0,0,0,9797,1,1,1,2,0
2876609,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0
2876620,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
348206,1,0,0,2,5,8,0,16,298,271,22,23,1,26,0,0,0,0,9797,29,16,10,0,33
33247797,0,0,0,1,1,0,0,0,2401,2400,0,0,0,0,0,0,0,0,15,0,3,3,0,0
1619042,0,0,0,1,1,0,0,0,6,5,0,0,0,6,0,0,0,0,0,1,1,1,0,0
2876618,0,1,0,1,1,0,0,0,953,952,0,0,0,0,0,0,0,0,0,0,5,5,0,0
1059922,0,0,0,10,10,0,0,3,962,554,2,3,0,15,0,0,0,0,7148,11,156,155,0,420
2876617,0,1,0,2,2,0,0,0,1569,952,0,0,0,0,0,0,0,0,0,0,4,4,0,0
211462,0,0,0,2,3,4,0,0,373,262,0,0,0,263,0,0,0,0,9797,1,5,5,0,6
2985698,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9797,0,1,1,0,1
488982,0,0,0,1,1,0,0,16,45,44,0,0,0,45,0,0,0,0,9797,23,2,1,0,25
211467,0,0,0,2,3,1,0,11,221,157,9,9,9,158,0,0,0,0,5915,67,7,4,0,3
2568395,0,0,0,1,1,0,0,0,1542,1541,26,26,26,1542,0,0,0,0,0,0,1,1,0,1
1059960,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5361,5,4,3,1,7
623661,0,0,0,2,2,0,0,1,39,34,0,0,0,35,0,0,0,0,7148,2,2,2,0,1
2876642,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0
1335407,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7148,4,10,10,0,7
13868273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6715,0,2,2,0,0
623655,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,1,2,2,0,0
66100,0,0,0,1,1,0,0,1,39,38,0,0,0,39,0,0,0,0,0,1,1,1,0,1
5777382,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,9797,0,2,2,0,1
2427119,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,9797,0,1,1,0,1
1061467,0,0,0,1,1,0,0,0,19,18,2,2,2,19,0,0,0,0,7148,8,3,3,0,15
769027,0,1,0,1,1,0,0,0,297,296,4,4,0,0,0,0,0,0,5915,7,17,13,0,10
66107,0,0,0,2,3,1,0,2,1041,957,0,0,0,83,0,0,0,0,6715,9,4,4,0,12
906767,0,0,0,1,1,0,0,1,36,35,6,6,6,36,0,0,0,0,1122,2,2,2,0,2
66089,0,0,0,1,1,0,0,9,79,78,2,2,2,79,0,0,0,0,157,131,18,15,0,150
1061490,0,0,0,1,2,1,0,3,10,9,0,0,0,41,0,0,0,0,6715,17,9,1,0,18
906810,0,1,0,4,4,0,0,0,1451,594,127,224,0,0,0,0,0,0,5361,25,66,56,0,25
31893584,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,0,1,1,0,16
205843,0,0,0,1,2,1,0,161,550,549,4,4,4,550,0,0,0,0,9797,286,6,4,0,418
7289700,0,0,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0,6715,0,2,2,0,1
2180299,0,0,0,1,1,0,0,0,3,2,0,0,0,3,0,0,0,0,9797,0,1,1,0,0
2882190,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9797,0,1,1,0,1
66171,0,0,0,1,1,0,0,1,894,893,2,2,2,894,0,0,0,0,496,17,6,4,0,20
16100940,0,0,0,0,0,0,0,0,0,0,0,0,12,75,0,0,0,0,0,0,1,1,0,0
66169,0,1,0,1,1,0,0,3,273,272,2,2,0,0,0,0,0,0,7148,98,17,11,0,97
1184788,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,1,1,0,0
906825,0,0,0,1,1,0,0,0,41,40,0,0,1,2,0,0,0,0,6715,12,7,4,0,14
66144,0,0,0,2,3,1,0,2,643,625,3,3,0,626,0,0,0,0,1925,48,8,7,0,60
2882194,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7148,0,1,1,0,0
347765,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,6715,12,3,3,0,17
14236808,0,0,0,1,1,0,0,0,156,155,0,0,11,209,0,0,0,0,495,0,3,3,0,1
1184823,0,0,0,1,1,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0
2318985,0,0,0,1,1,0,0,0,6,5,0,0,0,6,0,0,0,0,1586,0,1,1,0,0
769142,0,0,0,1,1,0,0,1,53,52,0,0,0,53,0,0,0,0,9797,1,1,1,0,1
2567778,0,0,0,1,1,0,0,0,13,12,0,0,0,13,0,0,0,0,7148,0,1,1,0,1
206012,0,1,0,2,3,3,0,2,65,42,0,0,0,0,0,0,0,0,6715,3,3,3,0,4
43200490,0,1,0,1,1,0,0,0,505,504,0,0,0,0,0,0,0,0,249,1,2,2,0,5
17402505,0,0,0,1,1,0,0,0,19,18,0,0,0,0,0,0,0,0,5361,0,3,3,0,0
205989,0,0,0,4,5,1,0,0,45,20,0,0,0,14,0,0,0,0,274,3,16,16,0,7
205995,0,1,0,4,5,10,0,0,2963,2839,0,0,0,0,0,0,0,0,0,1,4,4,0,7
347836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6715,8,3,3,0,12
11870995,0,0,0,1,1,0,4,1,23,22,0,0,0,23,23,0,4,213,1017,1,1,1,0,1
629439,0,0,0,2,2,0,0,1,125,123,0,0,0,124,0,0,0,0,1925,1,2,2,0,1
205952,0,0,0,1,1,0,0,0,156,155,9,9,0,0,0,0,0,0,0,0,1,1,0,0
33003684,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,1,1,1,1
2180174,0,0,0,0,0,0,0,0,0,0,0,0,9,22,0,0,0,0,1122,2,1,1,0,5
2180173,0,0,0,1,1,0,0,0,107,106,3,3,3,107,0,0,0,0,7148,0,2,2,0,1
1061608,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,1586,15,3,3,0,22
347801,0,0,0,1,1,0,0,3,7,6,0,0,0,7,0,0,0,0,243,27,4,3,1,33
629425,0,0,0,1,1,0,0,1,82,81,0,0,0,82,0,0,0,0,9797,1,1,1,0,1
66297,0,0,0,3,4,5,0,13,2760,1741,63,64,1,874,0,0,0,0,9797,57,15,8,0,65
2567727,0,0,0,1,1,0,0,0,6,5,0,0,0,6,0,0,0,0,7148,0,1,1,0,1
2567726,0,0,0,3,3,0,0,0,26,14,0,0,0,11,0,0,0,0,6715,0,4,4,0,1
206066,0,1,0,2,3,1,0,2,835,728,6,9,0,0,0,0,0,0,5915,8,6,5,0,8
66295,0,1,0,4,5,1,0,0,45,36,0,0,0,0,0,0,0,0,5915,31,37,28,0,46
1061522,0,1,0,2,2,0,0,0,480,333,2,3,0,0,0,0,0,0,1329,2,2,2,0,3
206054,0,0,0,2,3,4,0,0,63,57,5,6,5,58,0,0,0,0,5915,0,2,2,0,1
206050,0,0,0,1,1,0,0,0,335,334,13,13,13,335,0,0,0,0,0,0,1,1,0,0
2567732,0,0,0,1,1,0,0,0,6,5,0,0,0,6,0,0,0,0,3053,0,1,1,0,1
10647832,0,0,0,1,1,0,1,0,25,24,0,0,0,25,1,0,1,21,5361,0,3,3,0,0
906993,0,0,0,1,1,0,0,0,53,52,0,0,0,53,0,0,0,0,0,0,1,1,0,0
66269,0,0,0,1,1,0,0,1,139,138,2,2,2,139,0,0,0,0,135,1,3,3,0,0
13739058,0,1,0,1,5,0,0,0,14,13,0,0,0,0,0,0,0,0,3486,2,22,2,0,3
29673566,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3053,0,13,1,0,0
4097619,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7148,0,1,1,0,1
1061556,0,0,0,1,1,0,0,0,11,10,0,0,0,0,0,0,0,0,9797,0,1,1,0,5
34192088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3486,0,173,2,0,0
1184929,0,0,0,0,0,0,0,1,0,0,0,0,0,149,0,0,0,0,0,3,1,1,1,7
629496,0,0,0,1,1,0,0,0,22,21,1,1,1,22,0,0,0,0,9797,2,2,2,0,1
16594635,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9797,0,1,1,0,3
629502,0,0,0,1,1,0,0,3,14,13,0,0,0,14,0,0,0,0,5361,78,4,4,0,93
1464508,0,0,0,1,1,0,0,2,26,25,0,0,0,26,0,0,0,0,5361,2,1,1,0,1
2567702,0,1,0,1,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2426905,0,0,0,1,1,0,3,0,2,1,0,0,0,2,23,0,3,211,1291,0,2,2,3,1
1464663,0,0,0,1,1,0,0,1,9,8,0,0,0,9,0,0,0,0,1925,2,2,2,0,1
1185094,0,0,0,1,1,0,0,0,3,2,0,0,0,3,0,0,0,0,9797,0,1,1,0,2
485675,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1017,2,11,10,0,3
769280,0,0,0,3,3,0,0,1,22,17,0,0,0,18,0,0,0,0,9797,1,3,3,0,1
66318,0,1,0,2,3,10,0,3,531,511,10,10,0,0,0,0,0,0,9797,49,20,20,0,55
10476098,0,0,0,1,1,0,0,1,673,672,46,46,46,673,0,0,0,0,7148,2,1,1,0,2
2319322,0,1,0,2,2,0,0,0,1324,1292,30,30,0,0,0,0,0,0,5361,0,3,3,0,2
485637,0,1,0,1,1,0,0,0,552,551,3,3,0,0,0,0,0,0,7148,0,2,2,0,2
66333,0,0,0,1,1,0,0,2,979,978,19,19,19,979,0,0,0,0,7148,2,2,2,0,3
769317,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1122,1,1,1,0,0
1061638,0,0,0,0,0,0,0,0,0,0,0,0,2,82,0,0,0,0,0,0,2,2,0,0
66400,0,1,0,1,2,1,0,0,450,449,0,0,0,0,0,0,0,0,0,1,9,7,0,0
2986381,0,0,0,0,0,0,0,0,0,0,0,0,0,854,0,0,0,0,1122,0,2,2,0,1
13739397,0,1,0,4,4,0,0,1,569,465,6,8,0,3,0,0,0,0,5915,4,20,11,0,21
2427298,0,0,0,2,2,0,0,0,1279,1183,0,0,0,1183,0,0,0,0,0,0,5,5,0,1
1061669,0,0,0,3,3,0,0,1,332,312,0,0,0,16,0,0,0,0,495,3,3,3,0,12
769402,0,1,0,2,2,0,0,1,342,270,0,0,0,0,0,0,0,0,5915,1,2,2,0,1
2568093,0,0,0,1,1,0,0,0,7,6,0,0,0,7,0,0,0,0,0,0,1,1,0,0
11628258,0,0,0,1,1,0,1,0,13,12,0,0,0,13,1,0,1,3,6715,2,1,1,0,2
2568094,0,1,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1925,0,1,1,0,1
206145,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0
66392,0,0,0,4,4,0,19,0,206,119,0,0,0,53,141,77,33,403,281,1,9,8,2,1
2180506,0,0,0,2,2,0,0,0,36,34,0,0,0,35,0,0,0,0,5361,1,2,2,1,3
1464620,0,0,0,1,1,0,0,0,11,10,0,0,0,0,0,0,0,0,6715,0,1,1,0,2
2986421,0,0,0,1,1,0,0,0,678,677,11,11,11,678,0,0,0,0,5915,5,1,1,0,5
1061833,1,0,0,2,2,5,0,2,85,84,5,5,5,85,0,0,0,0,3053,2,3,3,0,2
66478,0,0,0,1,1,0,0,0,374,373,2,2,2,374,0,0,0,0,9797,4,6,3,0,8
206244,0,1,0,1,2,1,0,1,231,230,3,3,0,0,0,0,0,0,0,2,1,1,0,6
2319211,0,1,0,2,2,0,0,0,1324,1292,30,30,0,0,0,0,0,0,5361,0,3,3,0,2
907148,0,0,0,1,12,34,0,3,64,63,0,0,0,64,0,0,0,0,5361,186,181,35,0,219
10072317,0,1,0,2,4,0,0,0,2327,2321,0,0,0,0,0,0,0,0,3486,0,209,35,0,0
1061824,0,0,0,3,3,0,0,0,28,24,0,0,0,25,0,0,0,0,0,0,3,3,0,0
2882379,0,0,0,2,2,0,0,0,15,12,0,0,0,0,0,0,0,0,6715,12,32,31,0,16
2882383,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7148,0,1,1,0,1
2568028,0,0,0,1,1,0,0,0,58,57,0,0,0,58,0,0,0,0,479,1,1,1,0,3
348049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3053,138,29,25,1,176
206216,0,0,0,1,1,0,0,1,32,31,0,0,0,32,0,0,0,0,7148,1,3,3,0,1
2568019,0,0,0,1,1,0,0,0,220,219,1,1,1,220,0,0,0,0,3053,0,1,1,0,1
629681,0,1,0,2,2,2,0,2,43,35,1,1,0,0,0,0,0,0,1586,5,3,3,0,1
22837848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6715,0,2,2,0,0
1061863,0,1,0,2,2,0,0,1,51,43,0,0,0,0,0,0,0,0,6715,1,2,2,0,5
2319183,0,0,0,1,1,0,0,0,28,27,2,2,2,28,0,0,0,0,7148,0,2,2,0,1
907189,0,0,0,1,1,0,0,6,491,490,18,18,18,491,0,0,0,0,118,7,5,4,0,5
629678,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1,1,0,4
2319191,0,1,0,2,2,0,0,0,1324,1292,30,30,0,0,0,0,0,0,5361,0,3,3,0,2
1061775,0,0,0,7,7,0,0,0,110,25,0,0,0,17,0,0,0,0,5915,0,8,8,0,2
1185158,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7148,0,1,1,0,1
10476192,0,1,0,2,4,0,0,0,5263,5202,10,10,0,0,0,0,0,0,1925,4,16,10,0,6
1464722,0,1,0,2,2,0,0,1,1194,920,38,49,0,0,0,0,0,0,9797,1,3,3,0,1
1185163,0,0,0,0,0,0,0,2,0,0,0,0,0,17,0,0,0,0,5361,70,44,22,0,89
10476200,0,0,0,1,1,0,0,0,23,22,0,0,0,23,0,0,0,0,0,0,1,1,0,0
66553,0,0,0,1,1,0,0,1,311,310,0,0,0,311,0,0,0,0,3053,3,2,2,0,3
17402845,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5915,3,5,4,1,3
1185173,0,0,0,1,1,0,0,0,319,318,6,6,6,319,0,0,0,0,5361,14,1,1,0,21
7289491,0,0,0,0,0,0,0,0,0,0,0,0,8,159,0,0,0,0,9797,1,2,2,0,1
8395006,0,0,0,0,0,0,0,0,0,0,0,0,23,341,0,0,0,0,1291,1,1,1,0,2
2567956,0,0,0,1,1,0,0,0,3,2,0,0,0,3,0,0,0,0,0,0,1,1,0,0
1061794,0,0,0,1,1,0,0,15,10,9,0,0,0,10,0,0,0,0,6715,24,1,1,0,26
6901931,0,0,0,0,0,0,0,0,0,0,0,0,21,115,0,0,0,0,7148,0,1,1,0,1
